time,U2,PEEQ_max,DAMAGET_max,DAMAGEC_max,SDEG_max,job_aug
0.345019519329071,6.900390625,0.0032564194407314,0.9879999756813048,0.284806877374649,0.98822820186615,sample_000
0.3501438796520233,7.002877235412598,0.0033220103941857,0.9879999756813048,0.2940684258937835,0.98822820186615,sample_000
0.3551378846168518,7.102757453918457,0.0033856134396046,0.9879999756813048,0.3030492961406708,0.98822820186615,sample_000
0.3600298166275024,7.200596332550049,0.0034496418666094,0.9879999756813048,0.3120902180671692,0.98822820186615,sample_000
0.3651278614997864,7.302557468414307,0.0035197343677282,0.9879999756813048,0.3219833672046661,0.98822820186615,sample_000
0.3703855276107788,7.407710552215576,0.0035976467188447,0.9879999756813048,0.3329772651195526,0.98822820186615,sample_000
0.3752383291721344,7.504766941070557,0.0036724065430462,0.9879999756813048,0.3435263335704803,0.98822820186615,sample_000
0.3801857531070709,7.603715419769287,0.0037546255625784,0.9879999756813048,0.3551279008388519,0.98822820186615,sample_000
0.3850031495094299,7.7000627517700195,0.0038017374463379,0.9879999756813048,0.3617756962776184,0.98822820186615,sample_000
0.3900062143802643,7.800124168395996,0.0038254165556281,0.9879999756813048,0.3651169538497925,0.9880319237709044,sample_000
0.3950205445289612,7.900410652160644,0.0038490716833621,0.9879999756813048,0.3684476613998413,0.9881338477134703,sample_000
0.4000097215175628,8.000194549560547,0.0038642850704491,0.9879999756813048,0.3705604970455169,0.988227903842926,sample_000
0.4050975143909454,8.101949691772461,0.0038927218411117,0.9879999756813048,0.3745097219944,0.98822820186615,sample_000
0.4100272357463836,8.200544357299805,0.0039386274293065,0.9879999756813048,0.3808850646018982,0.9881964921951294,sample_000
0.4150591194629669,8.301182746887207,0.0040013194084167,0.9879999756813048,0.3895916938781738,0.9881964921951294,sample_000
0.4201644361019134,8.403288841247559,0.0040796613320708,0.9879999756813048,0.4004716575145721,0.9881964921951294,sample_000
0.425096333026886,8.50192642211914,0.0041944934055209,0.9879999756813048,0.4164194762706756,0.9881964921951294,sample_000
